,L1_ITO,L2_ZnO,L3_PbSTBAI,L4_Au,Transmission,Reflection
390.0,0.00796317362763,0.373733000219,0.554347677747,0.0005089949057,1.83322776074e-05,0.0634288212225
391.0,0.00776250188107,0.355398595898,0.570779875408,0.000552005866576,1.88193601709e-05,0.0654882015862
392.0,0.00752412183526,0.336596911013,0.58768254632,0.000598479271493,1.93171915125e-05,0.0675786243687
393.0,0.00733323908213,0.317341781165,0.604973894724,0.000648443219007,1.9822212721e-05,0.0696828195978
394.0,0.00718946280193,0.297581772373,0.622718203161,0.00070232614026,2.03346728007e-05,0.0717879008514
395.0,0.00700788505877,0.277391503191,0.640945185206,0.000760353952576,2.08539583332e-05,0.0738742186334
396.0,0.00687621981505,0.263391218956,0.653630854902,0.000815449969348,2.11290249182e-05,0.0752651273321
397.0,0.00674781537056,0.249216653321,0.666576831221,0.000874032081637,2.14041719158e-05,0.0765632638341
398.0,0.00662255293686,0.234835635847,0.679822457029,0.000936718974096,2.16774950546e-05,0.0777609577185
399.0,0.00654241720837,0.220288720842,0.693284165112,0.00100331515265,2.19471533559e-05,0.0788594345316
400.0,0.00642273443653,0.205567294273,0.70707006156,0.00107440534994,2.22148568648e-05,0.0798432895237
401.0,0.00634813703215,0.193738543781,0.718359377738,0.00114565039663,2.23731079092e-05,0.0803859179445
402.0,0.00631813576808,0.181831227092,0.729809197567,0.00122138223106,2.25248709453e-05,0.0807975324706
403.0,0.00624745265956,0.169800295451,0.741541374754,0.00130155497718,2.267669552e-05,0.0810866454634
404.0,0.00617841310322,0.157690134565,0.753466297111,0.00138667368317,2.28228754879e-05,0.0812556586625
405.0,0.00615371760335,0.145432933327,0.765622661523,0.00147670172756,2.29662010977e-05,0.0812910196183
406.0,0.00612892364417,0.139245376514,0.772450124666,0.00156116525761,2.29105641144e-05,0.0805914993548
407.0,0.00610459820632,0.133049644365,0.779362077308,0.00164970861203,2.28559259915e-05,0.0798111155835
408.0,0.00608077534942,0.126815129055,0.786407043995,0.00174319612655,2.28015314997e-05,0.0789310539426
409.0,0.00605730350215,0.120604204139,0.793528698693,0.00184123874949,2.27466485725e-05,0.0779458082678
410.0,0.00603399614294,0.114444792365,0.800678458274,0.00194415885281,2.26890061658e-05,0.0768759053587
411.0,0.00605435817685,0.10842815515,0.807722588942,0.00205141133238,2.2626008141e-05,0.075720860391
412.0,0.00603108655466,0.10240415952,0.814886550945,0.00216428163521,2.25633123122e-05,0.0744913580334
413.0,0.00605152338189,0.0963606290709,0.822080679907,0.00228233044183,2.2499391661e-05,0.0732023378065
414.0,0.0060277610546,0.0903046402904,0.82937279263,0.00240677367149,2.24370436473e-05,0.07186559531
415.0,0.00604761188771,0.084555161217,0.836364083426,0.00253589979795,2.23657113648e-05,0.0704748779596
416.0,0.006066261952,0.0794529837654,0.842777834655,0.00266940517701,2.22764226869e-05,0.0690112380278
417.0,0.00608419034383,0.0746731429797,0.848907452573,0.0028075182488,2.21806911521e-05,0.0675055151635
418.0,0.00610148122141,0.0698841888392,0.855044775826,0.00295208266133,2.20852474566e-05,0.0659953862049
419.0,0.00611793540897,0.0650859744124,0.861183310013,0.0031025045434,2.19919107113e-05,0.0644882837118
420.0,0.00613363239216,0.0601092768745,0.867469912616,0.00326014463585,2.19034311419e-05,0.0630051300505
421.0,0.00614577075964,0.0587273703491,0.870343700112,0.00341083936228,2.17354983851e-05,0.0613505839184
422.0,0.00620163855398,0.0573777495699,0.873080790653,0.00356721835297,2.15697283023e-05,0.0597510331419
423.0,0.00621112969704,0.0559995218517,0.875833139575,0.00372886257659,2.14123887339e-05,0.0582059339112
424.0,0.00621907380245,0.0546559839517,0.87847764156,0.00389660676185,2.12583273297e-05,0.0567294355965
425.0,0.00627071253185,0.0532768076483,0.881020653444,0.00406983841397,2.11087609605e-05,0.0553408792013
426.0,0.00627477283736,0.0528744541251,0.882586343139,0.00424500055843,2.09450895229e-05,0.053998484251
427.0,0.00632237570836,0.0525019873248,0.883976511116,0.00442485155186,2.07860864312e-05,0.0527534882125
428.0,0.0063229836825,0.0520970276408,0.885332990247,0.00461091092969,2.06359484965e-05,0.0516154515519
429.0,0.00636705317112,0.0517213750602,0.886499475248,0.00480116162291,2.04926639492e-05,0.0505904422335
430.0,0.00640931334459,0.0513104365403,0.887575831145,0.00499752636993,2.03565618848e-05,0.0496865360385
431.0,0.00640142190095,0.0509336062076,0.888550118321,0.00519942525571,2.02275865713e-05,0.0488952007284
432.0,0.00643726784678,0.0505189288517,0.889398159632,0.00540744903638,2.01055765452e-05,0.0482180890564
433.0,0.00647151779149,0.0501353361447,0.890096606565,0.00562078528531,1.9991406141e-05,0.0476557628068
434.0,0.00645920956215,0.0497187538041,0.890747724508,0.00584088333164,1.98875138078e-05,0.0472135412806
435.0,0.00649036274347,0.0493310897667,0.891207942782,0.0060657536346,1.9791351469e-05,0.0468850597219
436.0,0.00651914497919,0.048908302057,0.891594749001,0.00629530878417,1.97108020578e-05,0.0466627843766
437.0,0.00654645580384,0.0485166947987,0.891835481647,0.00652964055031,1.96412771774e-05,0.0465520859228
438.0,0.00657233760192,0.0480903569717,0.891990870087,0.00677093876186,1.95833320559e-05,0.046555913245
439.0,0.00655243914312,0.047697288829,0.892039047305,0.00701738561958,1.95382769703e-05,0.0466743008262
440.0,0.00657567274921,0.0472677896008,0.891963951818,0.00727063102833,1.95048670232e-05,0.0469024499361
441.0,0.00659742350385,0.046869368464,0.891739862843,0.00752816926031,1.94844445124e-05,0.0472456914847
442.0,0.00661792260125,0.046437203131,0.891436977543,0.00779342793787,1.94780874487e-05,0.0476949906997
443.0,0.00663706491007,0.0460363918929,0.890991316149,0.00806165079553,1.94890027846e-05,0.0482540872499
444.0,0.00665487559799,0.0456021523009,0.890467485329,0.00833243394297,1.95293878113e-05,0.0489235234415
445.0,0.0066714647862,0.0451995301548,0.889807011054,0.00860682773253,1.95876992775e-05,0.0496955785735
446.0,0.00668688369571,0.0447962624482,0.889043548826,0.00888778380828,1.96648810008e-05,0.0505658563409
447.0,0.00670111284256,0.0443603134324,0.888206029522,0.00917391222304,1.97629252937e-05,0.0515388690545
448.0,0.00671421172707,0.0439561800092,0.887239431643,0.00946577818489,1.98816424682e-05,0.0526045167938
449.0,0.00672623038747,0.0435199915654,0.886205683995,0.00976217171185,2.00231166224e-05,0.0537658992239
450.0,0.00677962379318,0.0431137468564,0.885007916174,0.0100643416655,2.0186470787e-05,0.0550141850398
451.0,0.00678953380616,0.0426780155905,0.883842382497,0.010371234412,2.03776984287e-05,0.0562984559954
452.0,0.00679867920414,0.0422748077306,0.882572899576,0.0106796296455,2.05998371333e-05,0.0576533840065
453.0,0.00680695085559,0.0418403719269,0.881250821553,0.0109919768841,2.08505707268e-05,0.0590890282093
454.0,0.00681431803265,0.0414377210678,0.879811872337,0.0113100434468,2.11300466697e-05,0.0606049150687
455.0,0.00682104528374,0.0410048576132,0.878337313433,0.0116319717276,2.14408604373e-05,0.0621833710816
456.0,0.0068271164647,0.040604434833,0.876766977766,0.011959834166,2.17845201315e-05,0.0638198522505
457.0,0.00687366885871,0.0401727683636,0.875134187733,0.0122909517063,2.21613727947e-05,0.0655062619653
458.0,0.00687843000548,0.0397753569335,0.873447638539,0.0126275901762,2.25747816193e-05,0.0672484095645
459.0,0.00688265533435,0.0393484102062,0.871732852627,0.0129684452669,2.30260663768e-05,0.0690446104988
460.0,0.00688626763788,0.0389535515226,0.869922704523,0.0133145474233,2.3518381043e-05,0.070899410512
461.0,0.00688957021503,0.0385302251978,0.868103132464,0.0136639998471,2.40529885371e-05,0.0727890192876
462.0,0.00693244894047,0.0381382365778,0.86617800215,0.0140186071229,2.46309220823e-05,0.0747080742871
463.0,0.00693492049919,0.0377195182997,0.86428162744,0.0143770572223,2.52554876532e-05,0.0766616210508
464.0,0.00693706341853,0.0373333914677,0.862313431981,0.0147409746998,2.59287034378e-05,0.0786492097299
465.0,0.00697829251288,0.0369179996552,0.86031128151,0.0151082643339,2.66516739901e-05,0.0806575103137
466.0,0.00697982951676,0.0365367667828,0.858283871917,0.0154807428745,2.74280080556e-05,0.0826913609009
467.0,0.00698129987413,0.0361281907638,0.85626666383,0.0158562378134,2.82599530248e-05,0.0847393477654
468.0,0.00698266631247,0.0357524132859,0.854200094512,0.0162345986673,2.91381258194e-05,0.086801089096
469.0,0.00702245865684,0.0353480932716,0.852123983241,0.0165978076589,2.99828545605e-05,0.0888776743168
470.0,0.00702360594576,0.0349779959608,0.850041101885,0.0169648473247,3.08812715329e-05,0.0909615676118
471.0,0.0070250498903,0.0345817035455,0.848009240763,0.0173345524364,3.18355788647e-05,0.0930176177858
472.0,0.00706435011933,0.0342164468406,0.845904441889,0.0177075179595,3.28469336009e-05,0.095074396258
473.0,0.0070657782096,0.0338259890079,0.843860671289,0.0180819411354,3.39179012156e-05,0.0971317024574
474.0,0.00710479920767,0.033466862287,0.841757777164,0.0184594862325,3.50513802513e-05,0.0991760237287
475.0,0.00710646817446,0.0330832123307,0.839729693947,0.0188385498579,3.62497378461e-05,0.101205825952
476.0,0.00710916783196,0.0327307115526,0.837770402582,0.0192232385903,3.75217647436e-05,0.103128957679
477.0,0.00714903991431,0.0323508809352,0.835819193555,0.0196016870993,3.88359545322e-05,0.105040362542
478.0,0.00715216070619,0.0320043497827,0.833918412615,0.0199348773675,4.0036677673e-05,0.106950162851
479.0,0.00719219545237,0.0316310268754,0.832039441292,0.0202647782718,4.12954725095e-05,0.108831262636
480.0,0.00719591745678,0.0312911713797,0.830197878815,0.0205950547688,4.26180517775e-05,0.110677359527
481.0,0.00720010470508,0.0309262032016,0.828425516906,0.020921313806,4.40023227269e-05,0.112482859059
482.0,0.00724075209086,0.0305921561009,0.826629386077,0.0212471800007,4.54554717045e-05,0.114245070259
483.0,0.00724569924301,0.0302340360416,0.824933929086,0.0215677368322,4.69763195294e-05,0.115971622477
484.0,0.00728684775314,0.0299062529713,0.823209422931,0.0218868961541,4.8569917305e-05,0.117662010274
485.0,0.00729266779342,0.0295549476357,0.821603502905,0.022201772681,5.02379231112e-05,0.119296871062
486.0,0.00733447821587,0.0292343321728,0.819991214713,0.0225139920004,5.19852097408e-05,0.120873997688
487.0,0.00734113325561,0.0288897015245,0.8185220714,0.0227959576914,5.32485243435e-05,0.122397887604
488.0,0.0073835383225,0.0285752279274,0.817058905888,0.023065526,5.43942868038e-05,0.123862407576
489.0,0.00739125442016,0.0282370201848,0.81571569972,0.0233272193473,5.55734144289e-05,0.125273232914
490.0,0.00743449722029,0.0279294011295,0.814393193538,0.0235836018114,5.67946550105e-05,0.126602511646
491.0,0.00744333717064,0.0275983006941,0.813200512388,0.0238329604795,5.80546696774e-05,0.127866834599
492.0,0.00748749395653,0.0272973762442,0.812026109408,0.0240742866518,5.93566761474e-05,0.129055377063
493.0,0.00753209433924,0.0269719714133,0.810959486867,0.0243085065737,6.07009563939e-05,0.13016723985
494.0,0.00754266704515,0.0266785651923,0.809976277494,0.0245357730552,6.20944440174e-05,0.131204622769
495.0,0.00758829356254,0.0263597090203,0.809077549978,0.0247526050845,6.35283807277e-05,0.132158313974
496.0,0.00760012639106,0.0260724920127,0.808271358142,0.0249624609772,6.49203926975e-05,0.133028642085
497.0,0.0076466121742,0.0257593426852,0.807614569792,0.0251515867312,6.4805766898e-05,0.133763082851
498.0,0.00765952692235,0.0254775920723,0.807057182688,0.0253359531146,6.4706334514e-05,0.134405038868
499.0,0.00770711288505,0.0251706623093,0.806599009596,0.0255076771333,6.46035618975e-05,0.134950934514
500.0,0.00775519621398,0.0248939170018,0.80621637803,0.025673047517,6.45162630227e-05,0.135396944974
501.0,0.00777001035297,0.0246481212675,0.805949890457,0.0258253665486,6.44288596093e-05,0.135742182515
502.0,0.00781922647476,0.0244041555866,0.805754767348,0.0259686481871,6.43511895922e-05,0.135988851214
503.0,0.00786893956633,0.0241627151301,0.805677348513,0.026097862878,6.42735515684e-05,0.13612886036
504.0,0.00788558189257,0.0239246438911,0.805729169278,0.0262203037211,6.42110410899e-05,0.136176090177
505.0,0.00793635800886,0.0236880841234,0.80586934405,0.0263281987252,6.41517833935e-05,0.136113863309
506.0,0.00798763841053,0.0234538281942,0.806118243394,0.026424586447,6.41016484502e-05,0.135951601906
507.0,0.00800589383611,0.023222370506,0.806533410427,0.026532764676,6.31758906535e-05,0.135642384664
508.0,0.00805800220288,0.0229921284432,0.807031684749,0.0266313428302,6.22120216268e-05,0.135224629753
509.0,0.00811052886281,0.0227640043656,0.807642703224,0.0267183201959,6.12629039961e-05,0.134703180448
510.0,0.00816345319066,0.0225377341801,0.808362581623,0.0267942076332,6.03358077376e-05,0.134081687566
511.0,0.00818374441378,0.0223118232424,0.809229678544,0.0268569511366,5.94246120081e-05,0.133358378051
512.0,0.00823748164347,0.0220869340227,0.810170875704,0.0269100652366,5.85354399597e-05,0.132536107953
513.0,0.00829149156591,0.0218635545274,0.811222648336,0.0269459072798,5.76539428508e-05,0.131618744348
514.0,0.00834558776474,0.0216418183731,0.812373563352,0.0269701366732,5.6794673743e-05,0.130612099163
515.0,0.00836695998314,0.0214221088707,0.813657225363,0.0269786812304,5.59488121582e-05,0.129519075741
516.0,0.00842168674533,0.0212019708646,0.815007771532,0.0269737351965,5.51199612833e-05,0.128339715701
517.0,0.00847645978018,0.0209829165535,0.816431855588,0.026990240091,5.40236201934e-05,0.127064504367
518.0,0.00853126134305,0.0207648782423,0.817907587531,0.0270532493499,5.25435006215e-05,0.125690480033
519.0,0.00855335957682,0.020548478738,0.819489649088,0.0271037129434,5.11032832892e-05,0.124253696371
520.0,0.00860823900522,0.0203322757219,0.821118084972,0.0271446751357,4.97058558009e-05,0.122747019309
521.0,0.00866310813841,0.0201168856694,0.822818159663,0.0271728055813,4.83469743239e-05,0.121180693974
522.0,0.00871764522411,0.0199022057869,0.824580797534,0.0271893576063,4.70274030356e-05,0.119562966445
523.0,0.00877212708299,0.0196881552646,0.826406791588,0.0271929270631,4.57439367819e-05,0.117894255065
524.0,0.00882660057513,0.0194747025217,0.828284775172,0.0271834415845,4.4497443395e-05,0.116185982704
525.0,0.00888086995621,0.0192617098329,0.830214505319,0.0271599053378,4.32848908451e-05,0.114439724663
526.0,0.00890249971702,0.0190498010819,0.832212657987,0.0271231024947,4.21084482181e-05,0.112669830272
527.0,0.00895632130335,0.0188375641071,0.834222302617,0.0270702337128,4.09624880397e-05,0.110872615772
528.0,0.00900976673153,0.0186256859244,0.836202217462,0.0270531040632,3.98431806315e-05,0.109069382638
529.0,0.00906282293286,0.0184139884767,0.838110444715,0.027095653208,3.87397707567e-05,0.107278350897
530.0,0.00911575865056,0.0182025290848,0.840027170528,0.0271300142033,3.76725003991e-05,0.105486855033
531.0,0.00916834873987,0.0179912303232,0.841946194655,0.0271503288684,3.66363399351e-05,0.103707261074
532.0,0.00922057387582,0.0177800660412,0.843859421883,0.0271629762718,3.56346910173e-05,0.101941327237
533.0,0.00927243528637,0.0175690134072,0.845760256535,0.0271590939527,3.46604991762e-05,0.100204540319
534.0,0.00932388661187,0.0173580541567,0.847642110032,0.0271461265772,3.37189537859e-05,0.0984961036681
535.0,0.00937482629003,0.0171471330067,0.84949615884,0.0271182663575,3.2804977174e-05,0.0968308105281
536.0,0.00942547349871,0.0169363329033,0.851316540421,0.0270782991008,3.19198996618e-05,0.0952114341765
537.0,0.00947587048638,0.0167256464285,0.853096089918,0.0270220018796,3.1060686407e-05,0.0936493306008
538.0,0.00952592200163,0.0165151014292,0.854828928819,0.0269539025571,3.02290648717e-05,0.0921459161287
539.0,0.0095756674893,0.0163046556957,0.856505918986,0.0268693895662,2.94220065474e-05,0.0907149462561
540.0,0.00962539621672,0.0160948400688,0.857877354654,0.0269619713615,2.88814455804e-05,0.0894115562532
541.0,0.0096747119386,0.0158852418604,0.859156996616,0.0270612172195,2.83740939501e-05,0.0881934582712
542.0,0.00972382722819,0.0156759011373,0.860360010894,0.0271515984244,2.78812884233e-05,0.087060781028
543.0,0.0097729971392,0.01546693475,0.861478501614,0.027230813485,2.73985480984e-05,0.0860233544634
544.0,0.00982202068632,0.0152583202841,0.862510697062,0.0273035900732,2.69330606417e-05,0.085078438834
545.0,0.00987101584522,0.0150501503332,0.863446645191,0.0273646480799,2.64781246842e-05,0.0842410624262
546.0,0.00995136489511,0.0148419597807,0.864255545885,0.027416728674,2.60363220514e-05,0.0835083644435
547.0,0.0100003074108,0.0146348544437,0.864989336443,0.0274561257904,2.56053582165e-05,0.0828937705538
548.0,0.010049546693,0.0144284210772,0.865619240253,0.0274890950718,2.51881139901e-05,0.0823885087907
549.0,0.0100990137421,0.0142226807813,0.866136627911,0.0275079630561,2.47809465964e-05,0.0820089335633
550.0,0.0101487930978,0.0140177235141,0.866540670032,0.0275184075544,2.43861970942e-05,0.0817500196043
551.0,0.0101990048548,0.0138136765986,0.866827764806,0.0275141859625,2.39997308737e-05,0.0816213680474
552.0,0.01028101011,0.0136104607559,0.866850299317,0.0276336951168,2.39210554704e-05,0.0816006136446
553.0,0.0103323061615,0.0134087423346,0.866778551901,0.0277506978003,2.38578085086e-05,0.0817058439945
554.0,0.0103839872767,0.0132080387973,0.866589441265,0.0278613351154,2.37962334467e-05,0.0819334013118
555.0,0.0104364563234,0.0130084975609,0.86628469642,0.0279617867722,2.37349331707e-05,0.0822848279905
556.0,0.0104898894761,0.0128096439918,0.865856626048,0.0280561889443,2.36752021679e-05,0.0827639763373
557.0,0.0105753397177,0.012611675737,0.865281435138,0.02813744012,2.36127724764e-05,0.0833704965145
558.0,0.0106306234799,0.0124154647688,0.864617889573,0.0282150627169,2.35536160684e-05,0.0840974058456
559.0,0.0106870294666,0.0122206799453,0.863838581686,0.0282801760135,2.34918504429e-05,0.0849500410385
560.0,0.0107446179182,0.0120273776561,0.862942218227,0.0283389544186,2.34312031916e-05,0.085923400577
561.0,0.0108346029664,0.0118346574368,0.861896616295,0.0283853715375,2.33677159579e-05,0.087025384048
562.0,0.0108946379952,0.0116438325984,0.860761519854,0.0284261127416,2.33056451683e-05,0.0882505911656
563.0,0.0109562198451,0.0114546810939,0.85951853918,0.0284555601238,2.32413588758e-05,0.0895917583982
564.0,0.0110501524306,0.0112666054889,0.858165242811,0.0285153668221,2.33935890321e-05,0.0909792388579
565.0,0.0111139282255,0.0110802167454,0.856773695198,0.0286221913195,2.38371405868e-05,0.0923861313713
566.0,0.0111792505272,0.0108953769398,0.855289577926,0.0287204384938,2.42809129654e-05,0.0938910752005
567.0,0.0112772235046,0.0107117735511,0.853691754202,0.0288086312221,2.47237851736e-05,0.0954858937346
568.0,0.0113458077451,0.0105300223308,0.852034444575,0.0288914538607,2.51681050076e-05,0.0971731033837
569.0,0.0114472841314,0.0103495841749,0.850267885508,0.0289640828641,2.56111832163e-05,0.0989455521382
570.0,0.0115194233043,0.0101710187785,0.84844814061,0.0290312633861,2.60552360488e-05,0.100804098685
571.0,0.0115934090368,0.00999403388515,0.846555649239,0.0290891368953,2.64981452296e-05,0.102741272798
572.0,0.0117004988309,0.00981827102969,0.84456342397,0.029140654072,2.69398792704e-05,0.104750212218
573.0,0.0117783726682,0.00964436240298,0.842530414306,0.0291811279388,2.73796345102e-05,0.106838343049
574.0,0.0118894613923,0.00947165792961,0.840405094554,0.0292158788066,2.78190529769e-05,0.108990088265
575.0,0.0119714452013,0.00930076303414,0.838245381543,0.0292421261931,2.8257508753e-05,0.111212026519
576.0,0.012086716138,0.00913099101525,0.83600835549,0.0292596029856,2.86922871135e-05,0.113485642084
577.0,0.0121725143536,0.00896277031162,0.833741760856,0.029296201698,2.9195543435e-05,0.115797557237
578.0,0.0122912157974,0.00879522698238,0.831398628418,0.0293809738221,2.98442739595e-05,0.118104110706
579.0,0.0123805537572,0.00862926119154,0.829038040505,0.0294604691853,3.04994004034e-05,0.120461175961
580.0,0.0125034904416,0.0084641740418,0.826618829173,0.0295330210128,3.11584827695e-05,0.122849326848
581.0,0.0125968770252,0.0083004949398,0.824188643607,0.0296002930184,3.18238573968e-05,0.125281867553
582.0,0.0127239862795,0.00813756779881,0.821702956271,0.0296605314312,3.24931643278e-05,0.127742465055
583.0,0.0128533101127,0.00797569467247,0.819193244065,0.0297131198483,3.3166037499e-05,0.130231465264
584.0,0.0129527501337,0.00781487928936,0.816683243558,0.0297637507602,3.38481101132e-05,0.132751528149
585.0,0.0130860874767,0.00765471445686,0.814135338168,0.0298043369207,3.45309434339e-05,0.135284992034
586.0,0.0131895251953,0.00749551364882,0.811591796481,0.0298429937096,3.52233316443e-05,0.137844947633
587.0,0.0133268306853,0.00733672397189,0.809021691738,0.0298717642171,3.59162304237e-05,0.140407073157
588.0,0.0134662175007,0.00717847084682,0.80643062938,0.0298976283773,3.66186448976e-05,0.14299043525
589.0,0.0135751064262,0.00702090636855,0.803877465202,0.0299156624257,3.73230268091e-05,0.14557353655
590.0,0.0137181697945,0.00686350412417,0.801285218188,0.0299298524443,3.80348494637e-05,0.1481652206
591.0,0.0138631043754,0.00670651640739,0.798662253008,0.0299752824976,3.86843578417e-05,0.150754159354
592.0,0.0140099397487,0.0065497892162,0.796004522798,0.0300468730109,3.92942846326e-05,0.153349580942
593.0,0.0141256990146,0.00639328780166,0.793382278203,0.0301137809062,3.99061228546e-05,0.155945047952
594.0,0.0142761955748,0.00623654148687,0.790757101594,0.0301771856004,4.05170428073e-05,0.158512458701
595.0,0.0144278255616,0.00607962885068,0.788143913099,0.0302353518634,4.11303672629e-05,0.161072150258
596.0,0.0145806702529,0.0059224240791,0.785542652494,0.0302909546131,4.17457626605e-05,0.163621552799
597.0,0.014701299794,0.00576497375054,0.782992412234,0.0303434877788,4.23633851695e-05,0.166155463057
598.0,0.01485635512,0.00560682975785,0.780430533705,0.0303911909729,4.29816123435e-05,0.168672108832
599.0,0.01501225713,0.00544804435844,0.777907633066,0.0304339389989,4.36008789301e-05,0.171154525568
600.0,0.0151697666533,0.00528859324701,0.775397403811,0.0304770448416,4.42246156899e-05,0.173622966831
601.0,0.0153273223737,0.00528717844383,0.772816960134,0.0305077519067,4.48394995491e-05,0.176015947643
602.0,0.0154849290927,0.00528633877141,0.770257353576,0.0305359239183,4.54563569134e-05,0.178389998285
603.0,0.0156089344321,0.00528628010604,0.767757033443,0.0305628668301,4.60778658478e-05,0.180738807322
604.0,0.015767318468,0.00528659568874,0.765260190155,0.0305851704332,4.67001233354e-05,0.183054025132
605.0,0.0159260929859,0.00528745333062,0.762809312383,0.0306134588539,4.73243728511e-05,0.185316358073
606.0,0.0160843721568,0.0052886874159,0.760352093938,0.0306959808464,4.79738103923e-05,0.187530891833
607.0,0.016242071792,0.00529036638412,0.757937917285,0.0307743477492,4.86219413857e-05,0.189706674848
608.0,0.0163999363656,0.00529243246657,0.755555118337,0.0308518111713,4.92760894847e-05,0.19185142557
609.0,0.0165572265887,0.00529490518338,0.753214853902,0.0309268204006,4.99315135491e-05,0.193956262412
610.0,0.0167134366079,0.00529773103919,0.750912303859,0.0309992569829,5.05893740555e-05,0.196026682137
611.0,0.0168688994332,0.00530080640505,0.748654788583,0.0310695107492,5.12516309575e-05,0.198054743199
612.0,0.0170237430095,0.0053041687656,0.746431219422,0.0311387051483,5.19175406245e-05,0.200050246114
613.0,0.0171768910636,0.00530769357169,0.744253770346,0.0312038035427,5.25837000437e-05,0.202005257777
614.0,0.0173287238216,0.00531146234888,0.742112387262,0.031268113316,5.32568572689e-05,0.203926056394
615.0,0.0174793044192,0.00531533199221,0.740023625383,0.0313284570485,5.39292142712e-05,0.205799351943
616.0,0.0176630646265,0.00531915386878,0.737944944031,0.0313868907259,5.46067558355e-05,0.207631339992
617.0,0.01780960766,0.00532314601324,0.735929485398,0.0314436120422,5.52875658361e-05,0.20943886132
618.0,0.0179546969701,0.00532723671918,0.73394920931,0.0314993769151,5.59742583212e-05,0.211213505827
619.0,0.0180969781598,0.00533120221012,0.732018211872,0.0315511894374,5.66633362792e-05,0.212945754984
620.0,0.018236593366,0.00533517100324,0.730120240526,0.0316052364708,5.7385470187e-05,0.214645373164
621.0,0.0183730469911,0.00533821907078,0.728271783516,0.0317061510449,5.8485747749e-05,0.21625231363
622.0,0.01854267857,0.0053410777533,0.726415793768,0.03180838204,5.96060281923e-05,0.217832461841
623.0,0.01867364652,0.00534382339431,0.724628078466,0.0319064364686,6.07429249216e-05,0.219387272226
624.0,0.0188017340848,0.00534644589357,0.722868598059,0.0320039161817,6.19003780064e-05,0.220917405403
625.0,0.0189262766822,0.00534875458383,0.72115489336,0.0320977913335,6.30731233005e-05,0.222409210917
626.0,0.0190829568247,0.00535066675084,0.719444472732,0.0321916278015,6.42649429788e-05,0.223866010948
627.0,0.0192006052868,0.00535240560863,0.717789726544,0.0322825449111,6.54773250785e-05,0.225309240324
628.0,0.0193149913341,0.00535377252965,0.716153167708,0.0323724356631,6.67110865379e-05,0.226738921678
629.0,0.0194251390444,0.00535475690845,0.714561179558,0.0324602664839,6.79611211662e-05,0.228130696885
630.0,0.0195673491932,0.00535516580807,0.712967828536,0.0325445280603,6.92314642436e-05,0.229495896939
631.0,0.0196695955505,0.00535530234868,0.711427197321,0.0326273227571,7.05235720189e-05,0.230850058451
632.0,0.0198034657582,0.00535481709077,0.709880382974,0.0327097092714,7.18362784061e-05,0.232179788628
633.0,0.0198969882167,0.00535382958494,0.708394678032,0.0327874143915,7.31685408134e-05,0.233493921234
634.0,0.0199861071325,0.00535240156301,0.706925520781,0.0328640713497,7.45265814124e-05,0.234797372593
635.0,0.0201061580841,0.00535021393919,0.705460924842,0.0329387435433,7.59008611249e-05,0.23606805873
636.0,0.0201857851417,0.0053477723233,0.704027010499,0.0330113874659,7.71263257658e-05,0.237350918245
637.0,0.0202949165543,0.0053450972186,0.702599751755,0.0330819345507,7.75583391407e-05,0.238600741582
638.0,0.0203632705529,0.00534192844804,0.701207395583,0.033154465789,7.79929045619e-05,0.239854946722
639.0,0.0204617417058,0.00533781317137,0.699821246496,0.0332217898825,7.84194082209e-05,0.241078989336
640.0,0.0205194528532,0.00533314644395,0.698469437861,0.0332894848139,7.88513327313e-05,0.242309626696
641.0,0.0206066657728,0.00532742047217,0.697133871066,0.0333524319075,7.92744337407e-05,0.243500336347
642.0,0.0206533525326,0.00532115168493,0.695815579222,0.0334186406573,7.97031741393e-05,0.244711572729
643.0,0.0207294103118,0.00531371675213,0.694509993768,0.0334781598984,8.01231219498e-05,0.245888596148
644.0,0.0207995577775,0.00530550342225,0.693212956779,0.0335365068297,8.05406037047e-05,0.247064934588
645.0,0.020828818597,0.00529645181107,0.691970342544,0.0335939965404,8.09563650094e-05,0.248229434143
646.0,0.0208875406847,0.00528644335745,0.690698151825,0.03364899114,8.13736381224e-05,0.249397499354
647.0,0.0209399493779,0.00527541202668,0.689458884236,0.033699992646,8.17840122635e-05,0.250543977701
648.0,0.0209521109979,0.00526351368173,0.688230989601,0.0337502538288,8.2195536481e-05,0.251720936354
649.0,0.0209926243345,0.00525053075458,0.687002432333,0.0337990546087,8.26019119886e-05,0.252872756058
650.0,0.0210275219853,0.00523666216834,0.685779847432,0.0338448345386,8.30065450602e-05,0.254028127331
651.0,0.0210225413193,0.00522187368231,0.684608785241,0.0338877983343,8.34096117758e-05,0.255175591812
652.0,0.0210458859882,0.00520602557236,0.683396468135,0.0339296656229,8.38134210034e-05,0.25633814126
653.0,0.0210586244713,0.00518943672838,0.682247223177,0.0339422802869,8.28448022698e-05,0.257479590534
654.0,0.02106010203,0.005172367459,0.681163129162,0.0339235993233,8.02738765547e-05,0.258600528149
655.0,0.0210552244861,0.00515405888642,0.680107552287,0.0339034944141,7.77856741747e-05,0.259701884252
656.0,0.0210445217652,0.00513434035219,0.679065071583,0.0338792170077,7.53719058393e-05,0.260801477386
